date,gdp_growth,const,population_density,q_2,q_3,q_4,renewable_energy_roll4_std,freshwater_withdraw_roll4_std,population_density_roll4_std,inflation_roll4_std,policy_rate_roll4_std,renewable_energy_lag2,inflation_lag1,imports_lag2,policy_rate_lag2,renewable_energy_roll4_mean_lag4,renewable_energy_roll4_std_lag3,forest_area_roll4_mean_lag4,forest_area_roll4_std_lag1,forest_area_roll4_std_lag4,freshwater_withdraw_roll4_mean_lag4,freshwater_withdraw_roll4_std_lag2,freshwater_withdraw_roll4_std_lag4,population_density_roll4_std_lag2,population_density_roll4_std_lag4,inflation_roll4_std_lag3,imports_roll4_mean_lag4,policy_rate_roll4_mean_lag4,policy_rate_roll4_std_lag1,policy_rate_roll4_std_lag2,policy_rate_roll4_std_lag3
1986-12-31,3.46265505694664,1.0,0.06079173193198528,0.0,0.0,1.0,0.0,0.0004886874316503063,0.0006326483921648535,0.004321790368449905,0.0009689011315625964,0.0,-0.41528457955364884,0.06803531205661706,-0.09209056467062204,0.0,0.0,0.0,0.0,0.0,-0.04657558552164964,0.0004886874316493787,0.0004886874316506157,0.0012060604541738267,0.0006011448506798964,0.10834042443177917,-0.10437387787514041,-0.3944156935313874,0.15278568516919697,0.17671175057500538,0.15258265448893782
1987-03-31,3.4606761940579203,1.0,0.058043319149341244,0.0,0.0,0.0,0.0,0.0004886874316518525,0.0013018902016878103,0.42468487524529547,0.02837679341932259,0.0,-0.41528457955364906,0.0687829528484496,-0.09310254889777259,0.0,0.0,0.0,0.0,0.0,-0.04657558552165053,0.0004886874316503063,0.0004886874316490695,0.0013004137271159673,0.0010021726779960072,0.12601420058387547,-0.061815935377402376,-0.31993215393588614,0.0009689011315625964,0.15278568516919697,0.17671175057500538
1987-06-30,3.4586753438037703,1.0,0.05868824491766844,1.0,0.0,0.0,0.0,0.0004886874316515433,0.00142515467385868,0.49264749390883394,0.03305382590331049,0.0,0.43557916319362344,0.06878295284844782,-0.09310254889777259,0.0,0.0,0.0,0.0,0.0,-0.04657558552164964,0.0004886874316503063,0.0004886874316493787,0.0006326483921648535,0.0012060604541738267,0.1103099084524443,-0.018785126851911915,-0.24462101945599035,0.02837679341932259,0.0009689011315625964,0.15278568516919697
1987-09-30,3.45665250618419,1.0,0.05933317068599564,0.0,1.0,0.0,0.0,0.0004886874316506157,0.001176201755348516,0.42787000403658415,0.02906639994796933,0.0,0.4404189316735527,0.14521787819404786,-0.14951078714408084,0.0,0.0,0.0,0.0,0.0,-0.04657558552165053,0.0004886874316518525,0.0004886874316503063,0.0013018902016878103,0.0013004137271159673,0.004321790368449905,0.02471854770133186,-0.16848229009170024,0.03305382590331049,0.02837679341932259,0.0009689011315625964
1987-12-31,3.45462966856461,1.0,0.05933317068599564,0.0,0.0,1.0,0.0,0.0004886874316506157,0.0006174694130871122,0.004633725537934998,0.0015905075611772695,0.0,0.4452587001534818,0.14683141017398071,-0.15117201811234793,0.0,0.0,0.0,0.0,0.0,-0.04657558552165053,0.0004886874316515433,0.0004886874316503063,0.00142515467385868,0.0006326483921648535,0.42468487524529547,0.0682222222545752,-0.09234356072741012,0.02906639994796933,0.03305382590331049,0.02837679341932259
1988-03-31,3.634231027399618,1.0,0.059993806536670746,0.0,0.0,0.0,0.0,0.0003353508172449442,0.0005330125927774614,0.1704729786830957,0.07648960365914738,0.0,0.4452587001534818,0.14844494215391535,-0.15283324908061502,0.0,0.0,0.0,0.0,0.0,-0.04657558552164964,0.0004886874316506157,0.0004886874316518525,0.001176201755348516,0.0013018902016878103,0.49264749390883394,0.08770477398689058,-0.10695161240256201,0.0015905075611772695,0.02906639994796933,0.03305382590331049
1988-06-30,3.8138323862346257,1.0,0.0599938065366743,1.0,0.0,0.0,0.0,0.0003679594300539686,0.00038141828622472563,0.19775902464532763,0.08863766148196031,0.0,0.10273002181250801,0.14844494215391535,-0.1528332490806159,0.0,0.0,0.0,0.0,0.0,-0.04657558552165053,0.0004886874316506157,0.0004886874316515433,0.0006174694130871122,0.00142515467385868,0.42787000403658415,0.1074037985162315,-0.12172197576299348,0.07648960365914738,0.0015905075611772695,0.02906639994796933
1988-09-30,3.995407386375513,1.0,0.06065307913597451,0.0,1.0,0.0,0.0,0.0003350416105238589,0.0005388505119779314,0.1710770166586195,0.076763733479689,0.0,0.10273002181250801,0.025339655502214953,0.0006916840702331228,0.0,0.0,0.0,0.0,0.0,-0.04657558552164964,0.0003353508172449442,0.0004886874316506157,0.0005330125927774614,0.001176201755348516,0.004633725537934998,0.12731929584259793,-0.1366546508087041,0.08863766148196031,0.07648960365914738,0.0015905075611772695
1988-12-31,4.1769823865164,1.0,0.06065307913597806,0.0,0.0,1.0,0.0,0.0002938844463238134,0.00038063121267748037,0.0006517714916270729,4.388369406502211e-06,0.0,0.1038589231511069,0.025339655502213176,0.0006916840702331228,0.0,0.0,0.0,0.0,0.0,-0.04657558552164964,0.0003679594300539686,0.0004886874316506157,0.00038141828622472563,0.0006174694130871122,0.1704729786830957,0.14723479316896482,-0.15158732585441492,0.076763733479689,0.08863766148196031,0.07648960365914738
1989-03-31,4.0525248280482,1.0,0.06245848813845356,0.0,0.0,0.0,0.0,0.00043383169742855124,0.0010592032953664972,0.04063693094832786,0.1352634331427825,0.0,0.1038589231511069,0.025618113254987307,0.0006992849940816726,0.0,0.0,0.0,0.0,0.0,-0.046671463102446076,0.0003350416105238589,0.0003353508172449442,0.0005388505119779314,0.0005330125927774614,0.19775902464532763,0.11726523749600659,-0.11403670805083643,4.388369406502211e-06,0.076763733479689,0.08863766148196031
1989-06-30,3.9266844078192418,1.0,0.0631524713399898,1.0,0.0,0.0,0.0,0.0004228653746272331,0.001274576360842906,0.047302213681345136,0.15706206501440095,0.0,0.18474951517281646,0.02561811325498553,0.0006992849940816726,0.0,0.0,0.0,0.0,0.0,-0.046639736339345816,0.0002938844463238134,0.0003679594300539686,0.00038063121267748037,0.00038141828622472563,0.1710770166586195,0.0868922988280647,-0.07607078250519117,0.1352634331427825,4.388369406502211e-06,0.076763733479689
1989-09-30,3.799461125829526,1.0,0.0638464545415296,0.0,1.0,0.0,0.0,0.00045846160281856277,0.0013721572322617404,0.04150553787961069,0.13679109642398105,0.0,0.1868022875636246,-0.02546056169985178,0.27122361754344926,0.0,0.0,0.0,0.0,0.0,-0.04660766093049862,0.00043383169742855124,0.0003350416105238589,0.0010592032953664972,0.0005388505119779314,0.0006517714916270729,0.056185591603332696,-0.037687648986517,0.15706206501440095,0.1352634331427825,4.388369406502211e-06
1989-12-31,3.67223784383981,1.0,0.0638464545415296,0.0,0.0,1.0,0.0,0.0004886874316493787,0.0006644383294802466,0.001965379932980785,0.0028852982633057536,0.0,0.18885505995443452,-0.025743456829850686,0.27423721329393214,0.0,0.0,0.0,0.0,0.0,-0.04657558552165053,0.0004228653746272331,0.0002938844463238134,0.001274576360842906,0.00038063121267748037,0.04063693094832786,0.02547888437860024,0.0006954845321573977,0.13679109642398105,0.15706206501440095,0.1352634331427825
1990-03-31,3.2317871491090715,1.0,0.07548862100870934,0.0,0.0,0.0,0.0,0.0004886874316401019,0.005945754046068914,0.02371363745574092,0.21832821832066868,0.0,0.18885505995443452,-0.026026351959847815,0.2772508090444141,0.0,0.0,0.0,0.0,0.0,-0.04647970794084877,0.00045846160281856277,0.00043383169742855124,0.0013721572322617404,0.0010592032953664972,0.047302213681345136,0.012778830078083558,0.06832846790046143,0.0028852982633057536,0.13679109642398105,0.15706206501440095
1990-06-30,2.786442557770214,1.0,0.07632738346435985,1.0,0.0,0.0,0.0,0.0004886874316376282,0.006972151605432027,0.02731030353324256,0.2531938726873337,0.0,0.14078303255683,-0.026026351959849592,0.277250809044415,0.0,0.0,0.0,0.0,0.0,-0.04651143470394192,0.0004886874316493787,0.0004228653746272331,0.0006644383294802466,0.001274576360842906,0.04150553787961069,8.051995067592799e-06,0.13671485020638618,0.21832821832066868,0.0028852982633057536,0.13679109642398105
1990-09-30,2.336204069823237,1.0,0.07716614592001392,0.0,1.0,0.0,0.0,0.0004886874316431943,0.006277930524108555,0.023288934419573065,0.21972179736106084,0.0,0.14234728847412814,0.02071598370455341,-0.16040091567838477,0.0,0.0,0.0,0.0,0.0,-0.04654351011278379,0.0004886874316401019,0.00045846160281856277,0.005945754046068914,0.0013721572322617404,0.001965379932980785,-0.012903064308641188,0.2058527312189693,0.2531938726873337,0.21832821832066868,0.0028852982633057536
1990-12-31,1.88596558187626,1.0,0.07716614592001392,0.0,0.0,1.0,0.0,0.0004886874316506157,0.0008030539120099868,0.0014976610186450585,0.0017063576085858247,0.0,0.1439115443914254,0.02094616130127136,-0.16218314807481082,0.0,0.0,0.0,0.0,0.0,-0.046575585521624774,0.0004886874316376282,0.0004886874316493787,0.006972151605432027,0.0006644383294802466,0.02371363745574092,-0.02581418061234997,0.27499061223155263,0.21972179736106084,0.2531938726873337,0.21832821832066868
1991-03-31,1.3942256865829243,1.0,0.09040327722798835,0.0,0.0,0.0,0.03698630136986303,0.027113952517219396,0.006769915808733643,0.21507896091074424,0.056951846279644495,0.0,0.14391154439142628,0.021176338897987534,-0.16396538047123688,0.0,0.0,0.0,0.0,0.0,-0.0465755855216301,0.0004886874316431943,0.0004886874316401019,0.006277930524108555,0.005945754046068914,0.02731030353324256,-0.014270044261248671,0.16708447892609413,0.0017063576085858247,0.21972179736106084,0.2531938726873337
1991-06-30,0.897022014675218,1.0,0.0914077580860777,1.0,0.0,0.0,0.042946680187041286,0.03142936656932477,0.007943022653564865,0.24957456345487755,0.06631342858956245,0.0,-0.2867652678981596,0.021176338897987534,-0.16396538047123776,0.0,0.0,0.0,0.0014618516835831485,0.0,-0.04657558552163721,0.0004886874316506157,0.0004886874316376282,0.0008030539120099868,0.006972151605432027,0.023288934419573065,-0.0025976397284681596,0.05797938858390839,0.056951846279644495,0.0017063576085858247,0.21972179736106084
1991-09-30,0.3943545661531416,1.0,0.09241223894416706,0.0,1.0,0.0,0.03740328116518075,0.027239357513876367,0.007167882100150371,0.2169471459437207,0.05824329970887368,0.07397260273972606,-0.2899515486525841,-0.10720905643713685,-0.27726260098046307,0.0,0.0,0.0,0.001697430519148984,0.0,-0.04657558552164254,0.027113952517219396,0.0004886874316431943,0.006769915808733643,0.006277930524108555,0.0014976610186450585,0.009203032985990678,-0.052324658795004364,0.06631342858956245,0.056951846279644495,0.0017063576085858247
1991-12-31,-0.108312882368935,1.0,0.09241223894416706,0.0,0.0,1.0,0.000786926389936691,7.912082226900451e-05,0.0009617172027571521,0.0030506315671861165,0.002949541446014539,0.074794520547945,-0.2931378294070077,-0.10840026817532689,-0.2803432965469126,0.0,0.03698630136986303,0.0,0.001478332450601439,0.0,-0.04657558552164964,0.03142936656932477,0.0004886874316506157,0.007943022653564865,0.0008030539120099868,0.21507896091074424,0.02100370570044996,-0.16262870617391756,0.05824329970887368,0.06631342858956245,0.056951846279644495
1992-03-31,0.7944295084502995,1.0,0.09590865090224554,0.0,0.0,0.0,0.0005400106302853949,5.429489422381695e-05,0.0019732754684440444,0.004185123198724615,0.013108342212151231,0.07561643835616483,-0.2931378294070077,-0.1095914799135187,-0.2834239921133621,0.018493150684931514,0.042946680187041286,0.0007309258417915743,3.110258731937742e-05,0.0014618516835831485,-0.033231816988639196,0.027239357513876367,0.027113952517219396,0.007167882100150371,0.006769915808733643,0.24957456345487755,-0.010977554334972606,-0.19184412749943713,0.002949541446014539,0.05824329970887368,0.06631342858956245
1992-06-30,1.697171899269534,1.0,0.09590865090224909,1.0,0.0,0.0,0.0005925198136529332,5.9574383916336475e-05,0.002018654385195489,0.003897405355838446,0.015635911499430208,0.07561643835616394,-0.29988833350104027,-0.10959147991351692,-0.2834239921133621,0.037191780821917764,0.03740328116518075,0.0014699730818232837,2.1343454724806026e-05,0.001697430519148984,-0.019739784360816692,7.912082226900451e-05,0.03142936656932477,0.0009617172027571521,0.007943022653564865,0.2169471459437207,-0.04331416170412217,-0.22138416461746258,0.013108342212151231,0.002949541446014539,0.05824329970887368
1992-09-30,2.6098345361417272,1.0,0.0969625921209527,0.0,1.0,0.0,0.0005395127191165749,5.4244832183100036e-05,0.001986980359315572,0.0042207884100363795,0.013138883375695735,0.07459016393442575,-0.2998883335010407,0.028875492190900687,-0.2563417989736827,0.05609589041095897,0.000786926389936691,0.002217141720098681,2.3418834934618373e-05,0.001478332450601439,-0.006099487638183909,5.429489422381695e-05,0.027239357513876367,0.0019732754684440444,0.007167882100150371,0.0030506315671861165,-0.07600611640699872,-0.2512488175279939,0.015635911499430208,0.013108342212151231,0.002949541446014539
1992-12-31,3.52249717301392,1.0,0.0969625921209527,0.0,0.0,1.0,0.0004732379255652101,4.758129131320457e-05,0.0006084932463296742,0.0019026440667085647,0.0016263627102650806,0.07459016393442663,-0.3031838096933597,0.028875492190900687,-0.2563417989736827,0.07499999999999996,0.0005400106302853949,0.002964310358374078,2.1323775216116722e-05,3.110258731937742e-05,0.007540809084449762,5.9574383916336475e-05,7.912082226900451e-05,0.002018654385195489,0.0009617172027571521,0.004185123198724615,-0.10869807110987484,-0.28111347043852497,0.013138883375695735,0.015635911499430208,0.013108342212151231
1993-03-31,3.3324612345689357,1.0,0.09166860004803468,0.0,0.0,0.0,0.09921289406647169,7.023941766920661e-05,0.002520785584685991,0.1415379735519326,0.0873670349912568,0.07540983606557372,-0.3031838096933597,0.02919280529189905,-0.25915874181954734,0.07515439029867488,0.0005925198136529332,0.00297041250186858,1.87043211309744e-05,2.1343454724806026e-05,0.007556332121340326,5.4244832183100036e-05,5.429489422381695e-05,0.001986980359315572,0.0019732754684440444,0.003897405355838446,-0.07467693395286545,-0.2758832699368299,0.0016263627102650806,0.013138883375695735,0.015635911499430208
1993-06-30,3.140313785696785,1.0,0.09268714004856449,1.0,0.0,0.0,0.11511486316760197,6.846391778465872e-05,0.002793580568546032,0.16399733966389413,0.10114609369956051,0.07540983606557372,-0.019026422078819216,0.02919280529189905,-0.25915874181954734,0.07510330114529529,0.0005395127191165749,0.0029683932471211705,2.7611285624430334e-05,2.3418834934618373e-05,0.007551195407314637,4.758129131320457e-05,5.9574383916336475e-05,0.0006084932463296742,0.002018654385195489,0.0042207884100363795,-0.04035799386130856,-0.2698828955435224,0.0873670349912568,0.0016263627102650806,0.013138883375695735
1993-09-30,2.9460548263974675,1.0,0.0937056800491014,0.0,1.0,0.0,0.10003993793658364,7.422711664392125e-05,0.002293793457922531,0.14197309639297054,0.08736579630497383,-0.12328767123287676,-0.019237826768583766,0.06306379238172255,-0.08350587553012057,0.07505165057264751,0.0004732379255652101,0.002966351802761835,2.691333231199046e-05,2.1323775216116722e-05,0.0075460022458822,7.023941766920661e-05,5.4244832183100036e-05,0.002520785584685991,0.001986980359315572,0.0019026440667085647,-0.0056619225599541245,-0.2638165829700687,0.10114609369956051,0.0873670349912568,0.0016263627102650806
1993-12-31,2.75179586709815,1.0,0.0937056800491014,0.0,0.0,1.0,0.0013115439832267891,7.91208222699322e-05,0.0009751778068451515,0.00020240458037374648,0.000888342098642416,-0.124657534246575,-0.01944923145834876,0.06376450118596466,-0.08443371859156601,0.07499999999999996,0.09921289406647169,0.0029643103584007235,2.9178859763629334e-05,1.87043211309744e-05,0.007540809084449762,6.846391778465872e-05,4.758129131320457e-05,0.002793580568546032,0.0006084932463296742,0.1415379735519326,0.029034148741399868,-0.257750270396615,0.08736579630497383,0.10114609369956051,0.0873670349912568
1994-03-31,3.0667285181837958,1.0,0.08633809114656188,0.0,0.0,0.0,0.038133322004196606,7.912082228075503e-05,0.003546688618733633,0.03274828191219958,0.20932361821270193,-0.12602739726027412,-0.019449231458348315,0.06446520999020677,-0.0853615616530119,0.02553054120817433,0.11511486316760197,0.0029582082149062217,3.110258731937741e-05,2.7611285624430334e-05,0.007525286047565416,7.422711664392125e-05,7.023941766920661e-05,0.002293793457922531,0.002520785584685991,0.16399733966389413,0.037581223789105334,-0.2145412895357245,0.000888342098642416,0.08736579630497383,0.10114609369956051
1994-06-30,3.385160420948171,1.0,0.08729740327041213,1.0,0.0,0.0,0.04413227245107327,7.912082228291961e-05,0.00399598793342763,0.03804778351509742,0.24295884624566683,-0.12602739726027412,-0.08487502378300116,0.064465209990205,-0.0853615616530119,-0.02428138333707608,0.10003993793658364,0.0029602274696536313,3.110258731937741e-05,2.691333231199046e-05,0.007530422761597322,7.91208222699322e-05,6.846391778465872e-05,0.0009751778068451515,0.002793580568546032,0.14197309639297054,0.04630347603787133,-0.17156426944019532,0.20932361821270193,0.000888342098642416,0.08736579630497383
1994-09-30,3.7070915753912757,1.0,0.08825671539426239,0.0,1.0,0.0,0.03808481972470706,7.912082227549822e-05,0.0032984879341979587,0.0331933563210841,0.21135277127093172,-0.049315068493150704,-0.08581807960281207,0.16394139515088568,0.3335940418505796,-0.07464069166853804,0.0013115439832267891,0.0029622689140129665,3.110258731875896e-05,2.9178859763629334e-05,0.007535615923036865,7.912082228075503e-05,7.422711664392125e-05,0.003546688618733633,0.002293793457922531,0.00020240458037374648,0.05512157721244826,-0.12811497439856145,0.24295884624566683,0.20932361821270193,0.000888342098642416
1994-12-31,4.02902272983438,1.0,0.08825671539426239,0.0,0.0,1.0,0.000524617593288285,7.912082226900453e-05,0.0009184714321735896,0.0009029072059444066,0.0035487997628041302,-0.04986301369863,-0.08676113542262343,0.16576296620811704,0.33730064231558554,-0.125,0.038133322004196606,0.002964310358374078,3.110258731875896e-05,3.110258731937741e-05,0.007540809084475519,7.912082228291961e-05,7.91208222699322e-05,0.00399598793342763,0.0009751778068451515,0.03274828191219958,0.06393967838702475,-0.08466567935692759,0.21135277127093172,0.24295884624566683,0.20932361821270193
1995-03-31,3.697479497437089,1.0,0.08485739422946992,0.0,0.0,0.0,0.09908709466937735,7.912082226900453e-05,0.0016048097598735573,0.06763311129158095,0.03920912075961777,-0.05041095890411018,-0.08676113542262343,0.1675845372653484,0.34100724278059236,-0.10650684931506849,0.04413227245107327,0.002964310358374078,3.110258731875896e-05,3.110258731937741e-05,0.007540809084469302,7.912082227549822e-05,7.912082228075503e-05,0.0032984879341979587,0.003546688618733633,0.03804778351509742,0.08915907907931553,0.019609299988247453,0.0035487997628041302,0.21135277127093172,0.24295884624566683
1995-06-30,3.362252451346495,1.0,0.0858002541653562,1.0,0.0,0.0,0.11499747754242684,7.912082226900453e-05,0.00173368963869333,0.07843268571201982,0.04589677683154964,-0.05041095890410929,0.04881651691613165,0.16758453726535016,0.34100724278059236,-0.08780821917808224,0.03808481972470706,0.0029643103583758545,3.1102587309482244e-05,3.110258731875896e-05,0.007540809084463085,7.912082226900453e-05,7.912082228291961e-05,0.0009184714321735896,0.00399598793342763,0.0331933563210841,0.11465869533485362,0.12504289021503534,0.03920912075961777,0.0035487997628041302,0.21135277127093172
1995-09-30,3.0233415915625974,1.0,0.08674311410123536,0.0,1.0,0.0,0.10000900691282377,7.912082226900453e-05,0.0014495540744465802,0.06806146993030338,0.04105087114841738,0.1479452054794521,0.04935892265964448,0.16072915626093653,0.41811204538397373,-0.06890410958904125,0.000524617593288285,0.0029643103583758545,3.1102587307626903e-05,3.110258731875896e-05,0.007540809084455979,7.912082226900453e-05,7.912082227549822e-05,0.0016048097598735573,0.0032984879341979587,0.0009029072059444066,0.14043852715363903,0.2316350913234364,0.04589677683154964,0.03920912075961777,0.0035487997628041302
1995-12-31,2.6844307317787,1.0,0.08674311410123892,0.0,0.0,1.0,0.0015738527798725118,7.912082226900453e-05,0.0009027196614321912,0.0005193139621199459,0.004447908959213461,0.14958904109589088,0.049901328403156864,0.1625150357749483,0.42275773477712875,-0.050000000000000044,0.09908709466937735,0.0029643103583758545,3.110258731504828e-05,3.110258731875896e-05,0.007540809084449762,7.912082226900453e-05,7.912082226900453e-05,0.00173368963869333,0.0009184714321735896,0.06763311129158095,0.16621835897242532,0.33822729243183747,0.04105087114841738,0.04589677683154964,0.03920912075961777
1996-03-31,2.9550294156771715,1.0,0.08458855256481002,0.0,0.0,0.0,0.0629155441197406,5.4294894223816955e-05,0.0010218635474240408,0.009226661303199202,0.24649427635943874,0.15123287671232877,0.049901328403156864,0.16430091528895652,0.42740342417028376,-0.00068493150684934,0.11499747754242684,0.0029643103583811836,3.110258732061431e-05,3.1102587309482244e-05,0.007540809084449762,7.912082226900453e-05,7.912082226900453e-05,0.0014495540744465802,0.0016048097598735573,0.07843268571201982,0.16541529924993803,0.359356793315186,0.004447908959213461,0.04105087114841738,0.04589677683154964
1996-06-30,3.225628099575643,1.0,0.08458855256481002,1.0,0.0,0.0,0.07295945833803814,5.95743839153109e-05,0.0012439366830418503,0.010754325009696997,0.28550990310221946,0.15123287671232877,0.03127429108524282,0.1643009152889583,0.42740342417028376,0.04917808219178088,0.10000900691282377,0.0029643103583865127,2.1343454742577014e-05,3.1102587307626903e-05,0.007540809084449762,7.912082226900453e-05,7.912082226900453e-05,0.0009027196614321912,0.00173368963869333,0.06806146993030338,0.16460331664164585,0.3807210664305718,0.24649427635943874,0.004447908959213461,0.04105087114841738
1996-09-30,3.4992003953850865,1.0,0.08551809709848968,0.0,1.0,0.0,0.06313933839633638,5.4244832182087066e-05,0.0010211530886588866,0.009257657429267376,0.24738199326828192,0.024863387978141915,0.03127429108524282,0.03139715246372532,-0.06711423406682737,0.09958904109589062,0.0015738527798725118,0.002964310358393618,2.341883496333465e-05,3.110258731504828e-05,0.007540809084449762,5.4294894223816955e-05,7.912082226900453e-05,0.0010218635474240408,0.0014495540744465802,0.0005193139621199459,0.16378241114754788,0.40232011177799465,0.28550990310221946,0.24649427635943874,0.004447908959213461
1996-12-31,3.77277269119453,1.0,0.08551809709848968,0.0,0.0,1.0,0.0001577459751804907,4.758129131217902e-05,0.000536672786743779,0.0001984200038219264,0.0004258068250636065,0.024863387978141915,0.031617964613652294,0.031397152463727096,-0.06711423406682826,0.15000000000000013,0.0629155441197406,0.002964310358398947,2.1323775231446846e-05,3.110258732061431e-05,0.007540809084449762,5.95743839153109e-05,7.912082226900453e-05,0.0012439366830418503,0.0009027196614321912,0.009226661303199202,0.1629615056534499,0.4239191571254175,0.24738199326828192,0.28550990310221946,0.24649427635943874
1997-03-31,3.9390520665432356,1.0,0.08784570982576412,0.0,0.0,0.0,0.04950923757681837,7.023941766877358e-05,0.0013896264941557271,0.08892484224800996,0.06820491125306609,0.025136612021857907,0.031617964613652294,0.03174217611717367,-0.06785175312250669,0.11922954562467258,0.07295945833803814,0.0029704125018810146,1.8704321130974445e-05,2.1343454742577014e-05,0.007556332121340326,5.4244832182087066e-05,5.4294894223816955e-05,0.0010211530886588866,0.0010218635474240408,0.010754325009696997,0.1306285047041471,0.3026125872627172,0.0004258068250636065,0.24738199326828192,0.28550990310221946
1997-06-30,4.1071789905069265,1.0,0.0888217732682719,1.0,0.0,0.0,0.05745897881936152,6.846391778465871e-05,0.0016737386875324686,0.10321907248282483,0.07911845865661765,0.025136612021857907,-0.14634598256557663,0.03174217611717367,-0.06785175312250757,0.08804813234523534,0.06313933839633638,0.0029683932471211705,2.7611285613638006e-05,2.341883496333465e-05,0.007551195407315525,4.758129131217902e-05,5.95743839153109e-05,0.000536672786743779,0.0012439366830418503,0.009257657429267376,0.0978490338763418,0.18014459505172797,0.06820491125306609,0.0004258068250636065,0.24738199326828192
1997-09-30,4.277153463085604,1.0,0.08979783671078323,0.0,1.0,0.0,0.04997007284458574,7.422711664284955e-05,0.0018340398817640732,0.08980482157998913,0.06871201420778801,-0.07397260273972606,-0.14797204903852723,0.09077181513805499,0.06880213683449998,0.056524066172617626,0.0001577459751804907,0.0029663518027476243,2.691333229949663e-05,2.1323775231446846e-05,0.007546002245883088,7.023941766877358e-05,5.4244832182087066e-05,0.0013896264941557271,0.0010211530886588866,0.0001984200038219264,0.0647093490833961,0.05633080072853036,0.07911845865661765,0.06820491125306609,0.0004258068250636065
1997-12-31,4.44712793566428,1.0,0.08979783671077968,0.0,0.0,1.0,0.0007869263899352214,7.91208222690045e-05,0.0009345095987478934,0.0015568401201757737,0.0007319225651742593,-0.074794520547945,-0.14959811551147784,0.09178039086181045,0.06956660502155021,0.02499999999999991,0.04950923757681837,0.0029643103583758545,2.917885975918769e-05,1.8704321130974445e-05,0.00754080908445065,6.846391778465871e-05,4.758129131217902e-05,0.0016737386875324686,0.000536672786743779,0.08892484224800996,0.03156966429044994,-0.06748299359466747,0.06871201420778801,0.07911845865661765,0.06820491125306609
1998-03-31,4.456005983958435,1.0,0.08606887352526726,0.0,0.0,0.0,0.03767322535204002,7.912082227982735e-05,0.0017629092801503686,0.02231659500980762,0.03235845492647673,-0.07561643835616483,-0.14959811551147828,0.09278896658556768,0.07033107320859955,0.0002910023205329182,0.05745897881936152,0.002958208214888458,3.1102587319377405e-05,2.7611285613638006e-05,0.007525286047566304,7.422711664284955e-05,7.023941766877358e-05,0.0018340398817640732,0.0013896264941557271,0.10321907248282483,0.04641332995903236,-0.033503900869335634,0.0007319225651742593,0.06871201420778801,0.07911845865661765
1998-06-30,4.464982677233635,1.0,0.08702519434221401,1.0,0.0,0.0,0.04365717104009222,7.912082228199192e-05,0.0019170283816086634,0.02607681737174617,0.03765218707557817,-0.07561643835616394,-0.19366294649516158,0.09278896658556768,0.07033107320860044,-0.02462347481098881,0.04997007284458574,0.0029602274696411968,3.1102587319377405e-05,2.691333229949663e-05,0.007530422761597322,7.91208222690045e-05,6.846391778465871e-05,0.0009345095987478934,0.0016737386875324686,0.08980482157998913,0.061509139558553194,0.000666308902758983,0.03235845492647673,0.0007319225651742593,0.06871201420778801
1998-09-30,4.474058015489883,1.0,0.08798151515916075,0.0,1.0,0.0,0.037808219178081935,7.912082227549821e-05,0.001591095878928075,0.023175015574777885,0.03300052911756242,0.0,-0.1958147570117741,0.0005087474832077277,0.1347891467517348,-0.049811737405494494,0.0007869263899352214,0.0029622689140076375,3.110258731875896e-05,2.917885975918769e-05,0.0075356159230359765,7.912082227982735e-05,7.422711664284955e-05,0.0017629092801503686,0.0018340398817640732,0.0015568401201757737,0.0767708371756517,0.03521201548553554,0.03765218707557817,0.03235845492647673,0.0007319225651742593
1998-12-31,4.48313335374613,1.0,0.08798151515916075,0.0,0.0,1.0,0.0,7.91208222690045e-05,0.0009156074738565446,0.0020602017193293875,0.0014338975880702697,0.0,-0.19796656752838726,0.0005144002330226272,0.13628680393786485,-0.07499999999999996,0.03767322535204002,0.002964310358374078,3.110258731875896e-05,3.1102587319377405e-05,0.007540809084474631,7.912082228199192e-05,7.91208222690045e-05,0.0019170283816086634,0.0009345095987478934,0.02231659500980762,0.0920325347927502,0.06975772206831254,0.03300052911756242,0.03765218707557817,0.03235845492647673
1999-03-31,4.5584107576244675,1.0,0.08577273414185527,0.0,0.0,0.0,0.1479452054794521,7.91208222690045e-05,0.0010470268513013859,0.17700745774788235,0.15034798065803287,0.0,-0.19796656752838726,0.0005200529828339739,0.1377844611239949,-0.05650684931506844,0.04365717104009222,0.002964310358374078,3.110258731875896e-05,3.1102587319377405e-05,0.007540809084468414,7.912082227549821e-05,7.912082227982735e-05,0.001591095878928075,0.0017629092801503686,0.02607681737174617,0.06946676787903838,0.08625447454762125,0.0014338975880702697,0.03300052911756242,0.03765218707557817
1999-06-30,4.634524577101453,1.0,0.08672576452121206,1.0,0.0,0.0,0.1717867207481654,7.91208222690045e-05,0.001073138442381859,0.20530540541584757,0.17441890891674913,0.0,0.15675980504299902,0.0005200529828357503,0.13778446112399578,-0.03780821917808219,0.037808219178081935,0.0029643103583758545,3.110258730948224e-05,3.110258731875896e-05,0.007540809084462197,7.91208222690045e-05,7.912082228199192e-05,0.0009156074738565446,0.0019170283816086634,0.023175015574777885,0.04665027022184143,0.10293452427669991,0.15034798065803287,0.0014338975880702697,0.03300052911756242
