date,gdp_growth,const,renewable_energy,q_2,q_3,q_4,forest_area_roll4_std,freshwater_withdraw_roll4_std,imports_roll4_std,freshwater_withdraw_lag1,inflation_lag2,imports_lag4,exchange_rate_lag2,renewable_energy_roll4_std_lag1,renewable_energy_roll4_std_lag3,renewable_energy_roll4_std_lag4,forest_area_roll4_std_lag2,forest_area_roll4_std_lag4,freshwater_withdraw_roll4_mean_lag4,freshwater_withdraw_roll4_std_lag2,freshwater_withdraw_roll4_std_lag4,population_density_roll4_mean_lag4,population_density_roll4_std_lag1,population_density_roll4_std_lag2,population_density_roll4_std_lag4,inflation_roll4_std_lag2,imports_roll4_std_lag1,imports_roll4_std_lag3,policy_rate_roll4_mean_lag4,policy_rate_roll4_std_lag4,exchange_rate_roll4_mean_lag4
1988-03-31,11.527369805850066,1.0,0.0,0.0,0.0,0.0,0.0,0.0002424022974443243,0.2591918591023777,0.03394303251603148,0.0,0.2970913793339829,0.06788045664201015,0.0,0.0,0.0,0.0,0.0,0.03366632301184325,0.00035323890707583065,0.0003532389070813967,0.4292235011048078,0.0048182730521206885,0.01802709035213948,0.015950171674646053,0.0,0.003160481556173582,0.3477212725377394,2.093079705538745,1.220146676832287,0.11381809361244244
1988-06-30,11.426517046130233,1.0,0.0,1.0,0.0,0.0,0.0,0.0002659728458174313,0.2986483046334085,0.03348235403364441,0.0,0.3003923946599176,0.06788045664201015,0.0,0.0,0.0,0.0,0.0,0.03366632301183792,0.00035323890706933693,0.00035323890708325207,0.4391488340314744,0.0033262385234478255,0.0048182730521206885,0.018927007004293103,0.0,0.2591918591023777,0.3019704763709881,2.6924487710244813,0.6053010244826118,0.09843379567243149
1988-09-30,11.324556014325566,1.0,0.0,0.0,1.0,0.0,0.0,0.00024217879293628985,0.2601753827630413,0.03348235403364086,2.8786786876883577,0.3036934099858488,0.0,0.0,0.0,0.0,0.0,0.0,0.03366632301183081,0.0002424022974443243,0.00035323890707583065,0.4491832365507342,0.0017236523466670256,0.0033262385234478255,0.01802709035213948,1.4393393438441788,0.2986483046334085,0.003160481556173582,2.9403537884631863,0.133329458369739,0.08288043951329949
1988-12-31,11.2225949825209,1.0,0.0,0.0,0.0,1.0,0.0,0.00021242907818198664,0.005208634908135853,0.033850291990059844,2.8786786876883586,0.3036934099858506,0.0,0.0,0.0,0.0,0.0,0.0,0.033666323011824595,0.0002659728458174313,0.00035323890706933693,0.4592176390700011,0.003366207293469511,0.0017236523466670256,0.0048182730521206885,1.6620059152473121,0.2601753827630413,0.2591918591023777,2.8367947578548613,0.13435392649313518,0.0673270833541676
1989-03-31,9.492558115578884,1.0,0.0,0.0,0.0,0.0,0.0,0.0003135874277273183,0.71156045068115,0.03385029199005629,2.9103125194211987,0.82096744720522,0.0,0.0,0.0,0.0,0.0,0.0,0.033735626394032714,0.00024217879293628985,0.0002424022974443243,0.46248026346575344,0.0029563980863822528,0.003366207293469511,0.0033262385234478255,1.4446886150431144,0.005208634908135853,0.2986483046334085,2.420170452878444,0.7343708618522929,0.05072588471889339
1989-06-30,7.743298616781956,1.0,0.0,1.0,0.0,0.0,0.0,0.00030566061883102253,0.8252772370184808,0.033205140504811936,2.910312519421197,0.8209674472052217,0.0,0.0,0.0,0.0,0.0,0.0,0.03371269327483706,0.00021242907818198664,0.0002659728458174313,0.4644847573434987,0.011444324566481737,0.0029563980863822528,0.0017236523466670256,0.01826380126644643,0.71156045068115,0.2601753827630413,1.6907645969054639,1.3247522555040987,0.03394022832100507
1989-09-30,5.974816486130118,1.0,0.0,0.0,1.0,0.0,0.0,0.0003313907111684914,0.7163835004599467,0.033574086510423484,-0.13960592450395737,0.8299890675041794,0.010604794520546967,0.0,0.0,0.0,0.0,0.0,0.03368950814334415,0.0003135874277273183,0.00024217879293628985,0.466511278626502,0.012632919287504448,0.011444324566481737,0.003366207293469511,1.5197600805172835,0.8252772370184808,0.005208634908135853,0.6451400300348604,1.7542955135717684,0.016970114160502536
1989-12-31,4.20633435547828,1.0,0.0,0.0,0.0,1.0,0.0,0.00035323890706933725,0.006341503791065237,0.03394303251603148,-0.14115710144289295,0.8299890675041794,0.010722625570775524,0.0,0.0,0.0,0.0,0.0,0.03366632301185035,0.00030566061883102253,0.00021242907818198664,0.4685377999094982,0.010381718862157469,0.012632919287504448,0.0029563980863822528,1.7613191346604504,0.7163835004599467,0.71156045068115,-0.7167032477333671,1.7619813094703296,0.0
1990-03-31,4.1410649359171865,1.0,0.0,0.0,0.0,0.0,0.0,0.0003532389070569683,0.017296598397237007,0.03394303251603148,-0.14270827838182498,-0.5961136221985317,0.010840456621003636,0.0,0.0,0.0,0.0,0.0,0.03359701962964223,0.0003313907111684914,0.0003135874277273183,0.4637978114668435,0.004755407790492642,0.010381718862157469,0.011444324566481737,1.5257353361130614,0.006341503791065237,0.8252772370184808,-1.4142986137637281,1.1185137792750077,0.002651198630136742
1990-06-30,4.075070300583191,1.0,0.0,1.0,0.0,0.0,0.0,0.00035323890705511295,0.0206321926562168,0.03320514050484036,-0.14270827838182498,-0.6027371068896272,0.010840456621003636,0.0,0.0,0.0,0.0,0.0,0.03361995274883789,0.00035323890706933725,0.00030566061883102253,0.46029953838611704,0.010765825167694358,0.004755407790492642,0.012632919287504448,0.0014851388502375195,0.017296598397237007,0.7163835004599467,-1.4440277621236437,1.0699218194072326,0.005331855022830623
1990-09-30,4.008350449476296,1.0,0.0,0.0,1.0,0.0,0.0,0.0003532389070625343,0.020320962808266133,0.0335740865104448,-3.7463050458277074,-0.609360591580721,0.2510383561643832,0.0,0.0,0.0,0.0,0.0,0.0336431378803308,0.0003532389070569683,0.0003313907111684914,0.4567628227440572,0.011861392786155172,0.010765825167694358,0.010381718862157469,1.8020570615709952,0.0206321926562168,0.006341503791065237,-0.7985515036079442,1.700342018374427,0.008041969178081532
1990-12-31,3.9416305983694,1.0,0.0,0.0,0.0,1.0,0.0,0.000353238907069028,0.006820898526054693,0.0339430325160599,-3.7879306574480154,-0.609360591580721,0.25382767123287664,0.0,0.0,0.0,0.0,0.0,0.033666323011824595,0.00035323890705511295,0.00035323890706933725,0.45322610710200095,0.009754353971912127,0.011861392786155172,0.004755407790492642,2.092622843903585,0.020320962808266133,0.017296598397237007,0.5221301617833708,1.713406994546926,0.01075208333333244
1991-03-31,5.278086591939582,1.0,-0.19726027397260282,0.0,0.0,0.0,0.026080347446839625,0.020199601203000257,0.4239646767214131,0.03394303251605635,-3.8295562690683234,-0.6411776545405239,0.25661698630137053,0.0,0.0,0.0,0.0,0.0,0.0336663230118317,0.0003532389070625343,0.0003532389070569683,0.4500415668230353,0.004619898226547974,0.009754353971912127,0.010765825167694358,1.8229280501178375,0.006820898526054693,0.0206321926562168,1.5749867621325975,1.3388800356848394,0.0708604737442915
1991-06-30,6.629392096549433,1.0,-0.19945205479452,1.0,0.0,0.0,0.030283221070572144,0.023493087949994294,0.4915337141442405,0.07421775538041331,-3.829556269068325,-0.648301850702083,0.25661698630136964,0.09863013698630141,0.0,0.0,0.0,0.0,0.03366632301183703,0.000353238907069028,0.00035323890705511295,0.44682164276319014,0.016522630012670632,0.004619898226547974,0.011861392786155172,0.039853488942229474,0.4239646767214131,0.020320962808266133,2.3570424633837126,0.8045727216889061,0.13163673515981678
1991-09-30,7.995547112198952,1.0,-0.20164383561643717,0.0,1.0,0.0,0.026374374628185683,0.020560710066208222,0.4262249148056446,0.07504239710686278,0.12437150090601934,-0.6554260468636475,0.13319589041095803,0.11452448049877677,0.0,0.0,0.026080347446839625,0.0,0.033666323011844135,0.020199601203000257,0.0003532389070625343,0.44356633492247255,0.018604896969642574,0.016522630012670632,0.009754353971912127,1.9701240058622311,0.4915337141442405,0.006820898526054693,2.8653214314806927,0.3019153017149643,0.1930808675799085
1991-12-31,9.36170212784847,1.0,-0.20164383561643717,0.0,0.0,1.0,0.0005548895916730212,0.0007895343430897849,0.0020728449569264525,0.07586703883331225,0.12575340647164213,-0.6554260468636457,0.1346758447488572,0.09974208310714824,0.09863013698630141,0.0,0.030283221070572144,0.0,0.03366632301185035,0.023493087949994294,0.000353238907069028,0.4403110270817514,0.015350556349677531,0.018604896969642574,0.004619898226547974,2.2832002538259704,0.4262249148056446,0.4239646767214131,3.0998236664235375,0.3042351386538809,0.254525
1992-03-31,10.589433542580482,1.0,-0.07459016393442397,0.0,0.0,0.0,0.0003807805685125732,0.0005418005876355042,0.27445676806290736,0.07586703883331225,0.12713531203726403,0.19485143528089388,0.13615579908675723,0.002098470373163918,0.11452448049877677,0.09863013698630141,0.026374374628185683,0.026080347446839625,0.04391947673074359,0.020560710066208222,0.020199601203000257,0.43413892839672386,0.004357261133531414,0.015350556349677531,0.016522630012670632,1.977655159643278,0.0020728449569264525,0.4915337141442405,3.174115145712356,0.21156304664386597,0.2250643835616437
1992-06-30,11.817164957312492,1.0,-0.07459016393443108,1.0,0.0,0.0,0.00041780664832261,0.0005944839941882787,0.31649652915795956,0.07483736235109362,0.12713531203726447,0.1970164512284569,0.13615579908675723,0.06316998929559219,0.09974208310714824,0.11452448049877677,0.0005548895916730212,0.030283221070572144,0.054286554379848084,0.0007895343430897849,0.023493087949994294,0.42789825083741917,0.020798386046557094,0.004357261133531414,0.018604896969642574,0.0013230738481860205,0.27445676806290736,0.4262249148056446,3.08641574983988,0.3474110076067434,0.19527642694063885
1992-09-30,13.058387926052546,1.0,-0.07540983606557461,0.0,1.0,0.0,0.00038042947376291095,0.000541301024781311,0.27549004890425766,0.07483736235109006,0.6955024798142584,0.19918146717602525,0.04753879781420789,0.0733544715471386,0.002098470373163918,0.09974208310714824,0.0003807805685125732,0.026374374628185683,0.06476755595916117,0.0005418005876355042,0.020560710066208222,0.42158899440383024,0.02476364301727214,0.020798386046557094,0.015350556349677531,0.2844146475240002,0.31649652915795956,0.0020728449569264525,2.834945359298843,0.5346120821861206,0.16516113013698552
1992-12-31,14.2996108947926,1.0,-0.07540983606557461,0.0,0.0,1.0,0.00033369677601316093,0.0004748062780100112,0.004741692339008435,0.07565975094835764,0.695502479814258,0.19918146717602347,0.04753879781420789,0.06339140145633063,0.06316998929559219,0.002098470373163918,0.00041780664832261,0.0005548895916730212,0.07524855753847515,0.0005944839941882787,0.0007895343430897849,0.4152797379702484,0.02084875138941522,0.02476364301727214,0.004357261133531414,0.3281469373145897,0.27549004890425766,0.27445676806290736,2.419703974089246,0.5387198993427962,0.13504583333333242
1993-03-31,14.208246622907303,1.0,-0.320547945205476,0.0,0.0,0.0,0.0004926025877475532,0.0007009078187064671,0.22042148049903693,0.07565975094835764,0.7031453642078214,0.7473695360968158,0.04806120218579224,0.00047323792556390834,0.0733544715471386,0.06316998929559219,0.00038042947376291095,0.0003807805685125732,0.07540345928114522,0.000541301024781311,0.0005418005876355042,0.4068322714121777,0.002384273307513439,0.02084875138941522,0.020798386046557094,0.2854801339233744,0.004741692339008435,0.31649652915795956,2.0206779740348875,0.5123688953306538,0.11363156018414489
1993-06-30,14.115867192445505,1.0,-0.3241095890411003,1.0,0.0,0.0,0.00048015066451521574,0.0006831903068302718,0.2567865987299824,0.07421775538041331,0.7031453642078223,0.747369536096814,0.04806120218579224,0.12270627496789259,0.06339140145633063,0.0733544715471386,0.00033369677601316093,0.00041780664832261,0.07535220059220205,0.0004748062780100112,0.0005944839941882787,0.39724705214734257,0.012539431648459635,0.002384273307513439,0.02476364301727214,0.00441262136178094,0.22042148049903693,0.27549004890425766,1.6390050067664796,0.4742177309085083,0.09184729845048256
1993-09-30,14.022472603407202,1.0,-0.3276712328767104,0.0,1.0,0.0,0.0005205690899842588,0.0007407006318816952,0.22590957024808878,0.07504239710686278,2.0357500180466754,0.7555823881418355,0.060994520547946074,0.1425661263742663,0.00047323792556390834,0.06339140145633063,0.0004926025877475532,0.00038042947376291095,0.07530037862096339,0.0007009078187064671,0.000541301024781311,0.387556500802674,0.01405565068243511,0.012539431648459635,0.02084875138941522,0.6675858632645241,0.2567865987299824,0.004741692339008435,1.2748757649519997,0.4464635735594286,0.06982364922524131
1993-12-31,13.9290780143689,1.0,-0.3276712328767104,0.0,0.0,1.0,0.000554889591674258,0.0007895343430897849,0.012697820896116332,0.07586703883331225,2.0583694626916387,0.7555823881418355,0.06167223744292283,0.12438387618067362,0.12270627496789259,0.00047323792556390834,0.00048015066451521574,0.00033369677601316093,0.07524855664972474,0.0006831903068302718,0.0004748062780100112,0.3778659494580019,0.011564535595987243,0.01405565068243511,0.002384273307513439,0.7759642753999971,0.22590957024808878,0.22042148049903693,0.928290248591448,0.44841958831063516,0.047800000000000065
1994-03-31,13.717918571605036,1.0,-0.09863013698630141,0.0,0.0,0.0,0.0005548895916850808,0.021833122291287064,0.8693477469239257,0.07586703883331225,2.0809889073366037,1.1936197245642166,0.06234995433790047,0.0034100143563918295,0.1425661263742663,0.12270627496789259,0.0005205690899842588,0.0004926025877475532,0.07509365490705466,0.0007407006318816952,0.0007009078187064671,0.37236053335053043,0.0037635336626342386,0.011564535595987243,0.012539431648459635,0.6778636899322121,0.012697820896116332,0.2567865987299824,0.4177948513879273,0.7319706866307792,0.05116393068343461
1994-06-30,13.504412912810464,1.0,-0.09972602739726,1.0,0.0,0.0,0.0005548895916869362,0.025263414614867932,1.0080427897180393,0.0319328357562263,2.080988907336602,1.2068821659482634,0.06234995433790047,0.11393931174310691,0.12438387618067362,0.1425661263742663,0.000554889591674258,0.00048015066451521574,0.07514491359599784,0.0007895343430897849,0.0006831903068302718,0.36783783792020586,0.004646163729750203,0.0037635336626342386,0.01405565068243511,0.021656469465434168,0.8693477469239257,0.22590957024808878,-0.2593891242413595,1.0638949892444944,0.054697290590613346
1994-09-30,13.28856103798518,1.0,-0.10082191780821859,0.0,1.0,0.0,0.0005548895916795148,0.021791622638423182,0.8744536902314208,0.032287645042405444,2.3786904054269353,1.2201446073323083,0.7044125753424648,0.1319213407019784,0.0034100143563918295,0.12438387618067362,0.0005548895916850808,0.0005205690899842588,0.0751967355672365,0.021833122291287064,0.0007407006318816952,0.3632654425401043,0.004819703022625595,0.004646163729750203,0.011564535595987243,0.15299268741712074,1.0080427897180393,0.012697820896116332,-1.1050934209164758,1.3057868362772318,0.0582694786286404
1994-12-31,13.0727091631599,1.0,-0.10082191780821859,0.0,0.0,1.0,0.000554889591673021,0.00033970402867168956,0.005562935939318532,0.03264245432858459,2.4051202988205667,1.220144607332312,0.7122393817351593,0.11397611515486815,0.11393931174310691,0.0034100143563918295,0.0005548895916869362,0.000554889591674258,0.07524855753847515,0.025263414614867932,0.0007895343430897849,0.35869304715999917,0.0043538598238321135,0.004819703022625595,0.0037635336626342386,0.1798316854463944,0.8744536902314208,0.8693477469239257,-2.1193180386374215,1.315820155290685,0.06184166666666746
1995-03-31,12.569720860092291,1.0,-0.419178082191781,0.0,0.0,0.0,0.0005528567288309772,0.000339703647202166,0.15396986105991387,0.03264245432858459,2.4315501922141998,-0.5229267382168032,0.720066188127853,0.0010492351865789278,0.1319213407019784,0.11393931174310691,0.0005548895916795148,0.0005548895916850808,0.0646773276324284,0.021791622638423182,0.021833122291287064,0.35820059247773983,0.0037425785754265453,0.0043538598238321135,0.004646163729750203,0.16349612405048006,0.005562935939318532,1.0080427897180393,-3.1520621823420925,1.340301337185664,0.22269618036529715
1995-06-30,12.06114379810171,1.0,-0.42383561643835677,1.0,0.0,0.0,0.0005524454513911557,0.0003397035700606676,0.17816126801522278,0.031932836632776684,2.4315501922141998,-0.5287370353081009,0.7200661881278538,0.15936156794797768,0.11397611515486815,0.1319213407019784,0.000554889591673021,0.0005548895916869362,0.05398863961631406,0.00033970402867168956,0.025263414614867932,0.35770266607678636,0.008370539942244879,0.0037425785754265453,0.004819703022625595,0.025304696390132244,0.15396986105991387,0.8744536902314208,-4.2035316245414185,1.3717323018745882,0.38533796643835627
1995-09-30,11.546977977188154,1.0,-0.42849315068493254,0.0,1.0,0.0,0.0005536955041202633,0.00033970380402899227,0.153678960822393,0.03228764592869382,-1.8408734529643986,-0.5345473323993986,-0.06591599999999964,0.185157294939719,0.0010492351865789278,0.11397611515486815,0.0005528567288309772,0.0005548895916795148,0.043182493490132146,0.000339703647202166,0.021791622638423182,0.3571992679571423,0.009215204251091192,0.008370539942244879,0.0043538598238321135,2.131843248351234,0.17816126801522278,0.005562935939318532,-5.27393213774633,1.4024850295977171,0.5497670248858444
1995-12-31,11.0328121562746,1.0,-0.42849315068493254,0.0,0.0,1.0,0.000554939313145126,0.0003397040379969588,0.002390584565398552,0.03264245522461451,-1.8613276024417793,-0.5345473323993986,-0.06664840000000005,0.1615516144328259,0.15936156794797768,0.0010492351865789278,0.0005524454513911557,0.000554889591673021,0.03237634736395023,0.0003397035700606676,0.00033970402867168956,0.35669586983749824,0.007580724003951441,0.009215204251091192,0.0037425785754265453,2.4726036462888996,0.153678960822393,0.15396986105991387,-6.363263721956828,1.4132613518293478,0.7141960833333327
1996-03-31,10.77010255667801,1.0,0.27349726775956285,0.0,0.0,0.0,0.0003807756635386827,0.00023311460419390688,0.05994131331264264,0.03264245522461451,-1.88178175191916,-0.22471957305631207,-0.06738080000000046,0.004459249542973842,0.185157294939719,0.15936156794797768,0.0005536955041202633,0.0005528567288309772,0.03237634758308783,0.00033970380402899227,0.000339703647202166,0.3542420230885348,0.003638161713388209,0.007580724003951441,0.008370539942244879,2.146503867870532,0.002390584565398552,0.17816126801522278,-6.775699981338653,0.9357773938208857,0.5216139394977166
1996-06-30,10.50739295708142,1.0,0.27349726775956285,1.0,0.0,0.0,0.00041777939016346367,0.0002557822147618824,0.0696814466955166,0.03219942743297466,-1.8817817519191635,-0.22721645720138284,-0.06738080000000046,0.35022583568916177,0.1615516144328259,0.185157294939719,0.000554939313145126,0.0005524454513911557,0.03237634780465992,0.0003397040379969588,0.0003397035700606676,0.35176091137569543,0.00630219229398413,0.003638161713388209,0.009215204251091192,0.019583357175658987,0.05994131331264264,0.153678960822393,-6.5037198567270424,1.3679001502740469,0.32689199406392677
1996-09-30,10.241796438807945,1.0,0.27650273224043787,0.0,1.0,0.0,0.0003804247350047967,0.00023289966202902495,0.06014888130614219,0.03219942743297466,-2.1079341631963917,-0.22971334134645005,-0.009259540072857675,0.40529435705746747,0.004459249542973842,0.1615516144328259,0.0003807756635386827,0.0005536955041202633,0.0323763480286674,0.00023311460419390688,0.00033970380402899227,0.349252534698973,0.007708293261123909,0.00630219229398413,0.007580724003951441,0.11688361965429354,0.0696814466955166,0.002390584565398552,-5.539802288957233,2.1318686593430574,0.13003024703196342
1996-12-31,9.97619992053447,1.0,0.27650273224043787,0.0,0.0,1.0,0.0003337273882151072,0.0002042895395179338,0.0006916880523241859,0.03255326729487251,-2.1079341631963917,-0.2297133413464536,-0.009259540072857675,0.3514989753127513,0.35022583568916177,0.004459249542973842,0.00041777939016346367,0.000554939313145126,0.03237634825267488,0.0002557822147618824,0.0003397040379969588,0.3467441580222541,0.006305118305991412,0.007708293261123909,0.003638161713388209,0.1305691555287787,0.06014888130614219,0.05994131331264264,-3.8839472780292263,2.148249371538737,-0.06683150000000015
1997-03-31,9.806419631985655,1.0,-0.12328767123287676,0.0,0.0,0.0,0.0004945964125713723,0.00030157149005336127,0.05109069732327394,0.032553267294876065,-2.131098274879868,-0.10902153532491354,-0.009361293260472081,0.0017352057270801986,0.40529435705746747,0.35022583568916177,0.0003804247350047967,0.0003807756635386827,0.032442995952724374,0.00023289966202902495,0.00023311460419390688,0.3453063371194389,0.002133296266583626,0.006305118305991412,0.00630219229398413,0.1174456282052654,0.0006916880523241859,0.0696814466955166,-2.3417461168960596,1.9712639686509248,-0.05266738501821466
1997-06-30,9.634752895786297,1.0,-0.12465753424657677,1.0,0.0,0.0,0.000482547325951688,0.00029394833299787676,0.059448042227829116,0.03193283663280155,-2.131098274879868,-0.10902153532491354,-0.009361293260472081,0.19939932440194755,0.3514989753127513,0.40529435705746747,0.0003337273882151072,0.00041777939016346367,0.032420941328794584,0.0002042895395179338,0.0002557822147618824,0.3429185322220434,0.005174875696424269,0.002133296266583626,0.007708293261123909,0.013373806115867332,0.05109069732327394,0.06014888130614219,-0.9177353946287699,1.71866336079307,-0.03832017003642907
1997-09-30,9.461199711936398,1.0,-0.12602739726027323,0.0,1.0,0.0,0.0005215675155874919,0.0003186928016979191,0.052101164445199785,0.03228764592871869,-1.3627467699337652,-0.11021957417463568,-0.006006164383563828,0.23121521878242454,0.0017352057270801986,0.3514989753127513,0.0004945964125713723,0.0003804247350047967,0.032398644346359085,0.00030157149005336127,0.00023289966202902495,0.34050448771039754,0.005489427343471306,0.005174875696424269,0.006305118305991412,0.38047179850850515,0.059448042227829116,0.0006916880523241859,0.38678609274115017,1.526531575173104,-0.023815293351546973
1997-12-31,9.2876465280865,1.0,-0.12602739726027323,0.0,0.0,1.0,0.0005548907737697135,0.00033970403799788655,0.0022552235887247055,0.03264245522464293,-1.3778884007108072,-0.11021957417463746,-0.006072899543379862,0.20058325171467783,0.19939932440194755,0.0017352057270801986,0.000482547325951688,0.0003337273882151072,0.032376347363924474,0.00029394833299787676,0.0002042895395179338,0.3380904431987446,0.004723443772444567,0.005489427343471306,0.002133296266583626,0.43928043134767325,0.052101164445199785,0.05109069732327394,1.5718183452137002,1.533219507752715,-0.009310416666664878
1998-03-31,8.950613924284886,1.0,-0.12328767123287676,0.0,0.0,0.0,0.0005548907737805363,0.000339704419490739,0.011898396932780733,0.03264245522463938,-1.3930300314878483,-0.21199537943169133,-0.006139634703199448,0.001311543983240148,0.23121521878242454,0.19939932440194755,0.0005215675155874919,0.0004945964125713723,0.0323096996638812,0.0003186928016979191,0.00030157149005336127,0.3362698117335725,0.0034995070188829636,0.004723443772444567,0.005174875696424269,0.3768078086038451,0.0022552235887247055,0.059448042227829116,2.6787806913464527,1.4160085706719445,-0.008497072744341416
1998-06-30,8.609836513774365,1.0,-0.12465753424657677,1.0,0.0,0.0,0.0005548907737827009,0.0003397044966365727,0.014036517618615272,0.031932835756197875,-1.3930300314878497,-0.21435088364759736,-0.006139634703197672,0.001311543983240148,0.20058325171467783,0.23121521878242454,0.0005548907737697135,0.000482547325951688,0.032331754287817205,0.00033970403799788655,0.00029394833299787676,0.3353629592366687,0.011904169922241989,0.0034995070188829636,0.005489427343471306,0.014497007761462326,0.011898396932780733,0.052101164445199785,3.710079456253392,1.252115545641053,-0.007700412611971963
1998-09-30,8.265314296554937,1.0,-0.12602739726027323,0.0,1.0,0.0,0.0005548907737752796,0.0003397042626546195,0.012968565604726949,0.032287645042380575,-0.8777221808715931,-0.21670638786350693,-0.00267739726027294,0.001311543983240148,0.001311543983240148,0.20058325171467783,0.0005548907737805363,0.0005215675155874919,0.03235405127025981,0.000339704419490739,0.0003186928016979191,0.3344461413277102,0.013380123143547905,0.011904169922241989,0.004723443772444567,0.255230148958229,0.014036517618615272,0.0022552235887247055,4.664883172008959,1.1307987155913197,-0.006894997972653805
1998-12-31,7.92079207933551,1.0,-0.12602739726027323,0.0,0.0,1.0,0.0005548907737687859,0.0003397040286732358,0.002549034373625373,0.03264245432855972,-0.8874746495479444,-0.21670638786350516,-0.0027071461187198054,0.001311543983240148,0.001311543983240148,0.001311543983240148,0.0005548907737827009,0.0005548907737697135,0.03237634825270064,0.0003397044966365727,0.00033970403799788655,0.33352932341875174,0.011025770748615337,0.013380123143547905,0.0034995070188829636,0.2947247247963684,0.012968565604726949,0.011898396932780733,5.543191838613154,1.1394874723916801,-0.006089583333335202
1999-03-31,7.875474238490291,1.0,0.19726027397260282,0.0,0.0,0.0,0.000554890773757963,0.00033970364718052045,0.27642595968907274,0.03264245432855972,-0.8972271182242952,-0.2396141615056937,-0.002736894977168447,0.001311543983240148,0.001311543983240148,0.001311543983240148,0.0005548907737752796,0.0005548907737805363,0.03237634803354972,0.0003397042626546195,0.000339704419490739,0.3291628826003645,0.0033137048498262946,0.011025770748615337,0.011904169922241989,0.2529030805446095,0.002549034373625373,0.014036517618615272,6.2300532524264085,0.8751168661198561,-0.00525739155251248
1999-06-30,7.829652866080125,1.0,0.19945205479452,1.0,0.0,0.0,0.0005548907737561077,0.0003397035700346929,0.3206918084193,0.03193283663280155,-0.8972271182242954,-0.24227654107797747,-0.002736894977168447,0.16141681682328562,0.001311543983240148,0.001311543983240148,0.0005548907737687859,0.0005548907737827009,0.03237634781196519,0.0003397040286732358,0.0003397044966365727,0.3247479257728898,0.016883311245203807,0.0033137048498262946,0.013380123143547905,0.00933727787811962,0.27642595968907274,0.012968565604726949,6.723340221751047,0.5000472172583963,-0.004415953196347466
1999-09-30,7.783327962105012,1.0,0.20164383561644073,0.0,1.0,0.0,0.000554890773763529,0.0003397038040169327,0.2785964522700934,0.03228764592871869,-0.15492000112158621,-0.2449389206502648,-0.0001746575342451706,0.1872850741662072,0.001311543983240148,0.001311543983240148,0.000554890773757963,0.0005548907737752796,0.03237634758794439,0.00033970364718052045,0.0003397042626546195,0.32028445293632046,0.019203336727992345,0.016883311245203807,0.011025770748615337,0.3695567442247837,0.3206918084193,0.002549034373625373,7.020925554889391,0.1311725114797436,-0.003565268264839716
1999-12-31,7.7370030581299,1.0,0.20164383561643717,0.0,0.0,1.0,0.0005548907737700227,0.0003397040379978866,0.003284983046219435,0.03264245522464293,-0.1566413344673816,-0.24493892065026301,-0.0001765981735157851,0.16274956537449356,0.16141681682328562,0.001311543983240148,0.0005548907737561077,0.0005548907737687859,0.032376347363924474,0.0003397035700346929,0.0003397040286732358,0.3158209800997511,0.01601339894533229,0.019203336727992345,0.0033137048498262946,0.42807488455066744,0.2785964522700934,0.27642595968907274,7.12280925184144,0.13218040619648305,-0.00271458333333241
2000-03-31,7.948199876042139,1.0,-0.17404371584699518,0.0,0.0,0.0,0.00037904661950716433,0.00023311460420358135,0.22869052476097093,0.03264245522463938,-0.1583626678131771,0.30879476021270946,-0.00017853881278462325,0.0020984703731729798,0.1872850741662072,0.16141681682328562,0.000554890773763529,0.000554890773757963,0.03237634758307539,0.0003397038040169327,0.00033970364718052045,0.3088609390958581,0.003017538986338876,0.01601339894533229,0.016883311245203807,0.3702955591164522,0.003284983046219435,0.3206918084193,7.192195958010251,0.09151366338160143,-0.0020888984018254675
2000-06-30,8.159396693954378,1.0,-0.17404371584699518,1.0,0.0,0.0,0.00041492478617042347,0.00025578221477726593,0.2634021611421422,0.03219942743297466,-0.1583626678131771,0.3122258131039626,-0.00017853881278462325,0.18748132599066664,0.16274956537449356,0.1872850741662072,0.0005548907737700227,0.0005548907737561077,0.03237634780465992,0.0003397040379978866,0.0003397035700346929,0.30182356430302804,0.013293054428654392,0.003017538986338876,0.019203336727992345,0.0016480512059064414,0.22869052476097093,0.2785964522700934,7.228724595720449,0.04385170286648628,-0.0014562614155244624
2000-09-30,8.3729143560195,1.0,-0.17595628415300268,0.0,1.0,0.0,0.0003787044352042151,0.00023289966203770255,0.2295614943277654,0.03219942743297466,0.4349312452903267,0.3156568659952139,6.319444444358169e-05,0.21690330896860516,0.0020984703731729798,0.16274956537449356,0.00037904661950716433,0.000554890773763529,0.032376348028680724,0.00023311460420358135,0.0003397038040169327,0.29470885572126093,0.015859870945126534,0.013293054428654392,0.01601339894533229,0.29636117854028887,0.2634021611421422,0.003284983046219435,7.232034087296669,0.03850787341975732,-0.0008166723744285065
2000-12-31,8.58643201808462,1.0,-0.17595628415300624,0.0,0.0,1.0,0.0003337291654910633,0.0002042895395179333,0.00489721689774925,0.03255326729487251,0.4349312452903267,0.3156568659952139,6.319444444180533e-05,0.18816469712597622,0.18748132599066664,0.0020984703731729798,0.00041492478617042347,0.0005548907737700227,0.03237634825270064,0.00025578221477726593,0.0003397040379978866,0.28759414713950093,0.013323870333358842,0.015859870945126534,0.003017538986338876,0.3425384004388704,0.2295614943277654,0.22869052476097093,7.202124432738909,0.038803757684964316,-0.00017708333333255055
